ticker,year,document_id,scope,source_path,file_size_bytes,character_count,utf8_byte_count,page_count,table_count,first_table_offset,last_table_offset
DPM,2019,DPM_financial_statements_2019_consolidated,consolidated,data/data/ViFinQA/financial_statements/DPM/2019/DPM_financial_statements_2019_consolidated/DPM_financial_statements_2019_consolidated_extracted.txt,149300,124957,149300,45,54,436,121639
DPM,2019,DPM_financial_statements_2019_separate,separate,data/data/ViFinQA/financial_statements/DPM/2019/DPM_financial_statements_2019_separate/DPM_financial_statements_2019_separate_extracted.txt,144612,122206,144612,42,54,414,116922
DPM,2020,DPM_financial_statements_2020_consolidated,consolidated,data/data/ViFinQA/financial_statements/DPM/2020/DPM_financial_statements_2020_consolidated/DPM_financial_statements_2020_consolidated_extracted.txt,161510,135263,161510,48,59,469,132217
DPM,2020,DPM_financial_statements_2020_separate,separate,data/data/ViFinQA/financial_statements/DPM/2020/DPM_financial_statements_2020_separate/DPM_financial_statements_2020_separate_extracted.txt,159808,135006,159808,46,56,511,132033
DPM,2021,DPM_financial_statements_2021_consolidated,consolidated,data/data/ViFinQA/financial_statements/DPM/2021/DPM_financial_statements_2021_consolidated/DPM_financial_statements_2021_consolidated_extracted.txt,163488,137787,163488,51,60,417,134653
DPM,2021,DPM_financial_statements_2021_separate,separate,data/data/ViFinQA/financial_statements/DPM/2021/DPM_financial_statements_2021_separate/DPM_financial_statements_2021_separate_extracted.txt,176189,145772,176189,46,57,613,143038
DPM,2022,DPM_financial_statements_2022_consolidated,consolidated,data/data/ViFinQA/financial_statements/DPM/2022/DPM_financial_statements_2022_consolidated/DPM_financial_statements_2022_consolidated_extracted.txt,164547,139391,164547,51,61,1927,135654
DPM,2022,DPM_financial_statements_2022_separate,separate,data/data/ViFinQA/financial_statements/DPM/2022/DPM_financial_statements_2022_separate/DPM_financial_statements_2022_separate_extracted.txt,158289,134369,158289,45,61,1924,131198
DPM,2023,DPM_financial_statements_2023_consolidated,consolidated,data/data/ViFinQA/financial_statements/DPM/2023/DPM_financial_statements_2023_consolidated/DPM_financial_statements_2023_consolidated_extracted.txt,161008,135238,161008,47,62,1512,130379
DPM,2023,DPM_financial_statements_2023_separate,separate,data/data/ViFinQA/financial_statements/DPM/2023/DPM_financial_statements_2023_separate/DPM_financial_statements_2023_separate_extracted.txt,158722,134190,158722,45,59,583,131646
DPM,2024,DPM_financial_statements_2024_consolidated,consolidated,data/data/ViFinQA/financial_statements/DPM/2024/DPM_financial_statements_2024_consolidated/DPM_financial_statements_2024_consolidated_extracted.txt,314921,290954,314921,98,128,4397,288834
DPM,2024,DPM_financial_statements_2024_separate,separate,data/data/ViFinQA/financial_statements/DPM/2024/DPM_financial_statements_2024_separate/DPM_financial_statements_2024_separate_extracted.txt,320928,297299,320928,95,129,3105,296575
DPM,2025,DPM_financial_statements_2025_consolidated,consolidated,data/data/ViFinQA/financial_statements/DPM/2025/DPM_financial_statements_2025_consolidated/DPM_financial_statements_2025_consolidated_extracted.txt,171176,144742,171176,50,69,403,142391
DPM,2025,DPM_financial_statements_2025_separate,separate,data/data/ViFinQA/financial_statements/DPM/2025/DPM_financial_statements_2025_separate/DPM_financial_statements_2025_separate_extracted.txt,201924,176825,201924,48,62,1278,174481
DTK,2015,DTK_financial_statements_2015_consolidated,consolidated,data/data/ViFinQA/financial_statements/DTK/2015/DTK_financial_statements_2015_consolidated/DTK_financial_statements_2015_consolidated_extracted.txt,160214,136169,160214,52,53,3124,133689
DTK,2015,DTK_financial_statements_2015_separate,separate,data/data/ViFinQA/financial_statements/DTK/2015/DTK_financial_statements_2015_separate/DTK_financial_statements_2015_separate_extracted.txt,144524,121421,144524,45,48,3373,119393
DTK,2016,DTK_financial_statements_2016_consolidated,consolidated,data/data/ViFinQA/financial_statements/DTK/2016/DTK_financial_statements_2016_consolidated/DTK_financial_statements_2016_consolidated_extracted.txt,161510,134901,161510,51,48,3636,132698
DTK,2016,DTK_financial_statements_2016_separate,separate,data/data/ViFinQA/financial_statements/DTK/2016/DTK_financial_statements_2016_separate/DTK_financial_statements_2016_separate_extracted.txt,141484,119524,141484,47,43,2080,118061
DTK,2017,DTK_financial_statements_2017_consolidated,consolidated,data/data/ViFinQA/financial_statements/DTK/2017/DTK_financial_statements_2017_consolidated/DTK_financial_statements_2017_consolidated_extracted.txt,168206,141937,168206,57,57,1973,140753
DTK,2017,DTK_financial_statements_2017_separate,separate,data/data/ViFinQA/financial_statements/DTK/2017/DTK_financial_statements_2017_separate/DTK_financial_statements_2017_separate_extracted.txt,136364,114975,136364,49,45,3574,110838
DTK,2018,DTK_financial_statements_2018_consolidated,consolidated,data/data/ViFinQA/financial_statements/DTK/2018/DTK_financial_statements_2018_consolidated/DTK_financial_statements_2018_consolidated_extracted.txt,166772,140670,166772,54,55,3513,138871
DTK,2018,DTK_financial_statements_2018_separate,separate,data/data/ViFinQA/financial_statements/DTK/2018/DTK_financial_statements_2018_separate/DTK_financial_statements_2018_separate_extracted.txt,135806,114777,135806,46,54,1459,112240
DTK,2019,DTK_financial_statements_2019_consolidated,consolidated,data/data/ViFinQA/financial_statements/DTK/2019/DTK_financial_statements_2019_consolidated/DTK_financial_statements_2019_consolidated_extracted.txt,162981,137668,162981,53,55,3528,136039
DTK,2019,DTK_financial_statements_2019_separate,separate,data/data/ViFinQA/financial_statements/DTK/2019/DTK_financial_statements_2019_separate/DTK_financial_statements_2019_separate_extracted.txt,140484,118502,140484,48,50,1979,115980
DTK,2020,DTK_financial_statements_2020_consolidated,consolidated,data/data/ViFinQA/financial_statements/DTK/2020/DTK_financial_statements_2020_consolidated/DTK_financial_statements_2020_consolidated_extracted.txt,162218,137367,162218,52,56,3495,134746
DTK,2020,DTK_financial_statements_2020_separate,separate,data/data/ViFinQA/financial_statements/DTK/2020/DTK_financial_statements_2020_separate/DTK_financial_statements_2020_separate_extracted.txt,138101,116622,138101,46,50,1974,113899
DTK,2021,DTK_financial_statements_2021_consolidated,consolidated,data/data/ViFinQA/financial_statements/DTK/2021/DTK_financial_statements_2021_consolidated/DTK_financial_statements_2021_consolidated_extracted.txt,163813,138387,163813,53,56,1971,136338
DTK,2021,DTK_financial_statements_2021_separate,separate,data/data/ViFinQA/financial_statements/DTK/2021/DTK_financial_statements_2021_separate/DTK_financial_statements_2021_separate_extracted.txt,144276,121854,144276,48,49,1959,118689
DTK,2022,DTK_financial_statements_2022_consolidated,consolidated,data/data/ViFinQA/financial_statements/DTK/2022/DTK_financial_statements_2022_consolidated/DTK_financial_statements_2022_consolidated_extracted.txt,151514,127126,151514,44,65,284,123381
DTK,2022,DTK_financial_statements_2022_separate,separate,data/data/ViFinQA/financial_statements/DTK/2022/DTK_financial_statements_2022_separate/DTK_financial_statements_2022_separate_extracted.txt,162783,135747,162783,46,63,278,133734
DTK,2023,DTK_financial_statements_2023_consolidated,consolidated,data/data/ViFinQA/financial_statements/DTK/2023/DTK_financial_statements_2023_consolidated/DTK_financial_statements_2023_consolidated_extracted.txt,179764,148955,179764,48,67,284,147838
DTK,2023,DTK_financial_statements_2023_separate,separate,data/data/ViFinQA/financial_statements/DTK/2023/DTK_financial_statements_2023_separate/DTK_financial_statements_2023_separate_extracted.txt,172942,144010,172942,47,69,278,143340
DTK,2024,DTK_financial_statements_2024_consolidated,consolidated,data/data/ViFinQA/financial_statements/DTK/2024/DTK_financial_statements_2024_consolidated/DTK_financial_statements_2024_consolidated_extracted.txt,189862,157869,189862,53,76,2950,155717
DTK,2024,DTK_financial_statements_2024_separate,separate,data/data/ViFinQA/financial_statements/DTK/2024/DTK_financial_statements_2024_separate/DTK_financial_statements_2024_separate_extracted.txt,178401,148631,178401,51,76,2901,147033
DTK,2025,DTK_financial_statements_2025_aggregated,unknown,data/data/ViFinQA/financial_statements/DTK/2025/DTK_financial_statements_2025_aggregated/DTK_financial_statements_2025_aggregated_extracted.txt,203288,167098,203288,68,55,2955,163949
DTK,2025,DTK_financial_statements_2025_consolidated,consolidated,data/data/ViFinQA/financial_statements/DTK/2025/DTK_financial_statements_2025_consolidated/DTK_financial_statements_2025_consolidated_extracted.txt,228908,187813,228908,75,59,3129,185501
DXG,2015,DXG_financial_statements_2015_consolidated,consolidated,data/data/ViFinQA/financial_statements/DXG/2015/DXG_financial_statements_2015_consolidated/DXG_financial_statements_2015_consolidated_extracted.txt,110725,94973,110725,30,51,325,91000
DXG,2015,DXG_financial_statements_2015_separate,separate,data/data/ViFinQA/financial_statements/DXG/2015/DXG_financial_statements_2015_separate/DXG_financial_statements_2015_separate_extracted.txt,99041,84654,99041,27,46,311,82877
DXG,2016,DXG_financial_statements_2016_consolidated,consolidated,data/data/ViFinQA/financial_statements/DXG/2016/DXG_financial_statements_2016_consolidated/DXG_financial_statements_2016_consolidated_extracted.txt,162158,137439,162158,56,100,771,134029
DXG,2016,DXG_financial_statements_2016_separate,separate,data/data/ViFinQA/financial_statements/DXG/2016/DXG_financial_statements_2016_separate/DXG_financial_statements_2016_separate_extracted.txt,123490,104415,123490,43,74,771,103882
DXG,2017,DXG_financial_statements_2017_consolidated,consolidated,data/data/ViFinQA/financial_statements/DXG/2017/DXG_financial_statements_2017_consolidated/DXG_financial_statements_2017_consolidated_extracted.txt,181503,154813,181503,59,107,208,151367
DXG,2017,DXG_financial_statements_2017_separate,separate,data/data/ViFinQA/financial_statements/DXG/2017/DXG_financial_statements_2017_separate/DXG_financial_statements_2017_separate_extracted.txt,136727,116209,136727,46,73,205,115633
DXG,2018,DXG_financial_statements_2018_consolidated,consolidated,data/data/ViFinQA/financial_statements/DXG/2018/DXG_financial_statements_2018_consolidated/DXG_financial_statements_2018_consolidated_extracted.txt,177269,149513,177269,58,102,335,146937
DXG,2018,DXG_financial_statements_2018_separate,separate,data/data/ViFinQA/financial_statements/DXG/2018/DXG_financial_statements_2018_separate/DXG_financial_statements_2018_separate_extracted.txt,139587,118693,139587,48,64,332,118066
DXG,2019,DXG_financial_statements_2019_consolidated,consolidated,data/data/ViFinQA/financial_statements/DXG/2019/DXG_financial_statements_2019_consolidated/DXG_financial_statements_2019_consolidated_extracted.txt,185105,156544,185105,64,105,1378,153261
DXG,2019,DXG_financial_statements_2019_separate,separate,data/data/ViFinQA/financial_statements/DXG/2019/DXG_financial_statements_2019_separate/DXG_financial_statements_2019_separate_extracted.txt,133144,113724,133144,51,69,252,113009
DXG,2020,DXG_financial_statements_2020_consolidated,consolidated,data/data/ViFinQA/financial_statements/DXG/2020/DXG_financial_statements_2020_consolidated/DXG_financial_statements_2020_consolidated_extracted.txt,194865,165734,194865,67,126,199,162494
DXG,2020,DXG_financial_statements_2020_separate,separate,data/data/ViFinQA/financial_statements/DXG/2020/DXG_financial_statements_2020_separate/DXG_financial_statements_2020_separate_extracted.txt,121257,103108,121257,45,61,196,102066
DXG,2021,DXG_financial_statements_2021_consolidated,consolidated,data/data/ViFinQA/financial_statements/DXG/2021/DXG_financial_statements_2021_consolidated/DXG_financial_statements_2021_consolidated_extracted.txt,186772,157760,186772,64,102,1378,153237
DXG,2021,DXG_financial_statements_2021_separate,separate,data/data/ViFinQA/financial_statements/DXG/2021/DXG_financial_statements_2021_separate/DXG_financial_statements_2021_separate_extracted.txt,120725,102659,120725,46,58,196,100593
DXG,2022,DXG_financial_statements_2022_consolidated,consolidated,data/data/ViFinQA/financial_statements/DXG/2022/DXG_financial_statements_2022_consolidated/DXG_financial_statements_2022_consolidated_extracted.txt,200969,170025,200969,68,95,236,167545
DXG,2022,DXG_financial_statements_2022_separate,separate,data/data/ViFinQA/financial_statements/DXG/2022/DXG_financial_statements_2022_separate/DXG_financial_statements_2022_separate_extracted.txt,131102,111333,131102,46,62,233,110588
DXG,2023,DXG_financial_statements_2023_consolidated,consolidated,data/data/ViFinQA/financial_statements/DXG/2023/DXG_financial_statements_2023_consolidated/DXG_financial_statements_2023_consolidated_extracted.txt,203037,172170,203037,69,112,199,166869
DXG,2023,DXG_financial_statements_2023_separate,separate,data/data/ViFinQA/financial_statements/DXG/2023/DXG_financial_statements_2023_separate/DXG_financial_statements_2023_separate_extracted.txt,125543,106377,125543,45,108,196,103661
DXG,2024,DXG_financial_statements_2024_consolidated,consolidated,data/data/ViFinQA/financial_statements/DXG/2024/DXG_financial_statements_2024_consolidated/DXG_financial_statements_2024_consolidated_extracted.txt,201570,170355,201570,66,86,2204,166783
DXG,2024,DXG_financial_statements_2024_separate,separate,data/data/ViFinQA/financial_statements/DXG/2024/DXG_financial_statements_2024_separate/DXG_financial_statements_2024_separate_extracted.txt,135121,114439,135121,46,59,3507,110930
DXG,2025,DXG_financial_statements_2025_consolidated,consolidated,data/data/ViFinQA/financial_statements/DXG/2025/DXG_financial_statements_2025_consolidated/DXG_financial_statements_2025_consolidated_extracted.txt,214521,177750,214521,68,85,233,176014
DXG,2025,DXG_financial_statements_2025_separate,separate,data/data/ViFinQA/financial_statements/DXG/2025/DXG_financial_statements_2025_separate/DXG_financial_statements_2025_separate_extracted.txt,137105,116178,137105,45,61,234,113752
DXS,2019,DXS_financial_statements_2019_consolidated,consolidated,data/data/ViFinQA/financial_statements/DXS/2019/DXS_financial_statements_2019_consolidated/DXS_financial_statements_2019_consolidated_extracted.txt,151116,127856,151116,54,82,408,123197
DXS,2019,DXS_financial_statements_2019_separate,separate,data/data/ViFinQA/financial_statements/DXS/2019/DXS_financial_statements_2019_separate/DXS_financial_statements_2019_separate_extracted.txt,98729,83326,98729,34,45,1475,80479
DXS,2020,DXS_financial_statements_2020_consolidated,consolidated,data/data/ViFinQA/financial_statements/DXS/2020/DXS_financial_statements_2020_consolidated/DXS_financial_statements_2020_consolidated_extracted.txt,158422,135214,158422,57,85,1252,130733
DXS,2020,DXS_financial_statements_2020_separate,separate,data/data/ViFinQA/financial_statements/DXS/2020/DXS_financial_statements_2020_separate/DXS_financial_statements_2020_separate_extracted.txt,99602,84288,99602,35,46,1238,81171
DXS,2021,DXS_financial_statements_2021_consolidated,consolidated,data/data/ViFinQA/financial_statements/DXS/2021/DXS_financial_statements_2021_consolidated/DXS_financial_statements_2021_consolidated_extracted.txt,163499,138205,163499,55,83,2616,134596
DXS,2021,DXS_financial_statements_2021_separate,separate,data/data/ViFinQA/financial_statements/DXS/2021/DXS_financial_statements_2021_separate/DXS_financial_statements_2021_separate_extracted.txt,103787,88372,103787,36,47,2616,87217
DXS,2022,DXS_financial_statements_2022_consolidated,consolidated,data/data/ViFinQA/financial_statements/DXS/2022/DXS_financial_statements_2022_consolidated/DXS_financial_statements_2022_consolidated_extracted.txt,177987,150863,177987,62,101,2723,147916
DXS,2022,DXS_financial_statements_2022_separate,separate,data/data/ViFinQA/financial_statements/DXS/2022/DXS_financial_statements_2022_separate/DXS_financial_statements_2022_separate_extracted.txt,116709,99208,116709,41,50,2723,98544
DXS,2023,DXS_financial_statements_2023_consolidated,consolidated,data/data/ViFinQA/financial_statements/DXS/2023/DXS_financial_statements_2023_consolidated/DXS_financial_statements_2023_consolidated_extracted.txt,176049,149349,176049,62,86,3703,145529
DXS,2023,DXS_financial_statements_2023_separate,separate,data/data/ViFinQA/financial_statements/DXS/2023/DXS_financial_statements_2023_separate/DXS_financial_statements_2023_separate_extracted.txt,109866,93666,109866,38,50,3687,92311
DXS,2024,DXS_financial_statements_2024_consolidated,consolidated,data/data/ViFinQA/financial_statements/DXS/2024/DXS_financial_statements_2024_consolidated/DXS_financial_statements_2024_consolidated_extracted.txt,182900,155110,182900,68,84,3841,151506
DXS,2024,DXS_financial_statements_2024_separate,separate,data/data/ViFinQA/financial_statements/DXS/2024/DXS_financial_statements_2024_separate/DXS_financial_statements_2024_separate_extracted.txt,113684,96521,113684,42,49,3841,94572
DXS,2025,DXS_financial_statements_2025_consolidated,consolidated,data/data/ViFinQA/financial_statements/DXS/2025/DXS_financial_statements_2025_consolidated/DXS_financial_statements_2025_consolidated_extracted.txt,201151,166516,201151,66,84,4054,163989
DXS,2025,DXS_financial_statements_2025_separate,separate,data/data/ViFinQA/financial_statements/DXS/2025/DXS_financial_statements_2025_separate/DXS_financial_statements_2025_separate_extracted.txt,134543,111577,134543,44,51,4054,109046
EIB,2015,EIB_financial_statements_2015_consolidated,consolidated,data/data/ViFinQA/financial_statements/EIB/2015/EIB_financial_statements_2015_consolidated/EIB_financial_statements_2015_consolidated_extracted.txt,289258,240346,289258,98,105,1990,239804
EIB,2015,EIB_financial_statements_2015_separate,separate,data/data/ViFinQA/financial_statements/EIB/2015/EIB_financial_statements_2015_separate/EIB_financial_statements_2015_separate_extracted.txt,284008,237281,284008,95,102,830,236713
EIB,2016,EIB_financial_statements_2016_consolidated,consolidated,data/data/ViFinQA/financial_statements/EIB/2016/EIB_financial_statements_2016_consolidated/EIB_financial_statements_2016_consolidated_extracted.txt,266235,221964,266235,90,93,259,221521
EIB,2016,EIB_financial_statements_2016_separate,separate,data/data/ViFinQA/financial_statements/EIB/2016/EIB_financial_statements_2016_separate/EIB_financial_statements_2016_separate_extracted.txt,263654,220631,263654,89,90,256,220075
EIB,2017,EIB_financial_statements_2017_consolidated,consolidated,data/data/ViFinQA/financial_statements/EIB/2017/EIB_financial_statements_2017_consolidated/EIB_financial_statements_2017_consolidated_extracted.txt,274808,229528,274808,93,115,246,227948
EIB,2017,EIB_financial_statements_2017_separate,separate,data/data/ViFinQA/financial_statements/EIB/2017/EIB_financial_statements_2017_separate/EIB_financial_statements_2017_separate_extracted.txt,281404,236676,281404,92,98,245,225863
EIB,2018,EIB_financial_statements_2018_consolidated,consolidated,data/data/ViFinQA/financial_statements/EIB/2018/EIB_financial_statements_2018_consolidated/EIB_financial_statements_2018_consolidated_extracted.txt,295892,245279,295892,101,100,1858,239378
EIB,2018,EIB_financial_statements_2018_separate,separate,data/data/ViFinQA/financial_statements/EIB/2018/EIB_financial_statements_2018_separate/EIB_financial_statements_2018_separate_extracted.txt,289408,240591,289408,96,96,237,234644
EIB,2019,EIB_financial_statements_2019_consolidated,consolidated,data/data/ViFinQA/financial_statements/EIB/2019/EIB_financial_statements_2019_consolidated/EIB_financial_statements_2019_consolidated_extracted.txt,296141,246247,296141,98,100,1896,240621
EIB,2019,EIB_financial_statements_2019_separate,separate,data/data/ViFinQA/financial_statements/EIB/2019/EIB_financial_statements_2019_separate/EIB_financial_statements_2019_separate_extracted.txt,288794,240363,288794,98,94,1761,234443
EIB,2020,EIB_financial_statements_2020_consolidated,consolidated,data/data/ViFinQA/financial_statements/EIB/2020/EIB_financial_statements_2020_consolidated/EIB_financial_statements_2020_consolidated_extracted.txt,246352,202544,246352,77,100,1835,201746
EIB,2020,EIB_financial_statements_2020_separate,separate,data/data/ViFinQA/financial_statements/EIB/2020/EIB_financial_statements_2020_separate/EIB_financial_statements_2020_separate_extracted.txt,266600,224572,266600,76,96,220,217060
EIB,2021,EIB_financial_statements_2021_consolidated,consolidated,data/data/ViFinQA/financial_statements/EIB/2021/EIB_financial_statements_2021_consolidated/EIB_financial_statements_2021_consolidated_extracted.txt,256639,210500,256639,79,98,1748,209539
EIB,2021,EIB_financial_statements_2021_separate,separate,data/data/ViFinQA/financial_statements/EIB/2021/EIB_financial_statements_2021_separate/EIB_financial_statements_2021_separate_extracted.txt,252777,207863,252777,79,99,1747,206952
EIB,2022,EIB_financial_statements_2022_consolidated,consolidated,data/data/ViFinQA/financial_statements/EIB/2022/EIB_financial_statements_2022_consolidated/EIB_financial_statements_2022_consolidated_extracted.txt,260942,214142,260942,81,97,1904,213130
EIB,2022,EIB_financial_statements_2022_separate,separate,data/data/ViFinQA/financial_statements/EIB/2022/EIB_financial_statements_2022_separate/EIB_financial_statements_2022_separate_extracted.txt,254735,209320,254735,79,100,1903,208534
EIB,2023,EIB_financial_statements_2023_consolidated,consolidated,data/data/ViFinQA/financial_statements/EIB/2023/EIB_financial_statements_2023_consolidated/EIB_financial_statements_2023_consolidated_extracted.txt,233578,194026,233578,78,93,3869,188502
EIB,2023,EIB_financial_statements_2023_separate,separate,data/data/ViFinQA/financial_statements/EIB/2023/EIB_financial_statements_2023_separate/EIB_financial_statements_2023_separate_extracted.txt,230860,192407,230860,78,95,3836,187024
EIB,2024,EIB_financial_statements_2024_consolidated,consolidated,data/data/ViFinQA/financial_statements/EIB/2024/EIB_financial_statements_2024_consolidated/EIB_financial_statements_2024_consolidated_extracted.txt,243255,202875,243255,79,106,2414,201129
EIB,2024,EIB_financial_statements_2024_separate,separate,data/data/ViFinQA/financial_statements/EIB/2024/EIB_financial_statements_2024_separate/EIB_financial_statements_2024_separate_extracted.txt,240376,201045,240376,78,96,2390,199431
EIB,2025,EIB_financial_statements_2025_consolidated,consolidated,data/data/ViFinQA/financial_statements/EIB/2025/EIB_financial_statements_2025_consolidated/EIB_financial_statements_2025_consolidated_extracted.txt,209864,174069,209864,61,94,2101,172973
EIB,2025,EIB_financial_statements_2025_separate,separate,data/data/ViFinQA/financial_statements/EIB/2025/EIB_financial_statements_2025_separate/EIB_financial_statements_2025_separate_extracted.txt,205919,171770,205919,58,89,2094,170590
EVF,2018,EVF_financial_statements_2018,unknown,data/data/ViFinQA/financial_statements/EVF/2018/EVF_financial_statements_2018/EVF_financial_statements_2018_extracted.txt,181447,151094,181447,55,75,778,147326
EVF,2019,EVF_financial_statements_2019,unknown,data/data/ViFinQA/financial_statements/EVF/2019/EVF_financial_statements_2019/EVF_financial_statements_2019_extracted.txt,172549,144987,172549,54,74,540,141301
EVF,2020,EVF_financial_statements_2020,unknown,data/data/ViFinQA/financial_statements/EVF/2020/EVF_financial_statements_2020/EVF_financial_statements_2020_extracted.txt,169812,140730,169812,58,75,1217,137315
EVF,2021,EVF_financial_statements_2021,unknown,data/data/ViFinQA/financial_statements/EVF/2021/EVF_financial_statements_2021/EVF_financial_statements_2021_extracted.txt,171911,142186,171911,57,76,367,138804
EVF,2022,EVF_financial_statements_2022,unknown,data/data/ViFinQA/financial_statements/EVF/2022/EVF_financial_statements_2022/EVF_financial_statements_2022_extracted.txt,172161,142608,172161,62,85,229,141017
EVF,2023,EVF_financial_statements_2023,unknown,data/data/ViFinQA/financial_statements/EVF/2023/EVF_financial_statements_2023/EVF_financial_statements_2023_extracted.txt,181174,150713,181174,63,90,229,147380
EVF,2024,EVF_financial_statements_2024,unknown,data/data/ViFinQA/financial_statements/EVF/2024/EVF_financial_statements_2024/EVF_financial_statements_2024_extracted.txt,194422,159893,194422,55,89,2382,157995
EVF,2025,EVF_financial_statements_2025,unknown,data/data/ViFinQA/financial_statements/EVF/2025/EVF_financial_statements_2025/EVF_financial_statements_2025_extracted.txt,203041,166760,203041,55,87,3382,162634
FIT,2015,FIT_financial_statements_2015_consolidated,consolidated,data/data/ViFinQA/financial_statements/FIT/2015/FIT_financial_statements_2015_consolidated/FIT_financial_statements_2015_consolidated_extracted.txt,140919,119844,140919,40,54,326,117909
FIT,2015,FIT_financial_statements_2015_separate,separate,data/data/ViFinQA/financial_statements/FIT/2015/FIT_financial_statements_2015_separate/FIT_financial_statements_2015_separate_extracted.txt,112126,94839,112126,32,36,1394,93841
FIT,2016,FIT_financial_statements_2016_consolidated,consolidated,data/data/ViFinQA/financial_statements/FIT/2016/FIT_financial_statements_2016_consolidated/FIT_financial_statements_2016_consolidated_extracted.txt,156519,133623,156519,41,58,1183,132808
FIT,2016,FIT_financial_statements_2016_separate,separate,data/data/ViFinQA/financial_statements/FIT/2016/FIT_financial_statements_2016_separate/FIT_financial_statements_2016_separate_extracted.txt,112762,95615,112762,31,43,1214,94691
FIT,2017,FIT_financial_statements_2017_consolidated,consolidated,data/data/ViFinQA/financial_statements/FIT/2017/FIT_financial_statements_2017_consolidated/FIT_financial_statements_2017_consolidated_extracted.txt,218720,180223,218720,53,64,547,176681
FIT,2017,FIT_financial_statements_2017_separate,separate,data/data/ViFinQA/financial_statements/FIT/2017/FIT_financial_statements_2017_separate/FIT_financial_statements_2017_separate_extracted.txt,135306,111235,135306,34,43,539,109207
FIT,2018,FIT_financial_statements_2018_consolidated,consolidated,data/data/ViFinQA/financial_statements/FIT/2018/FIT_financial_statements_2018_consolidated/FIT_financial_statements_2018_consolidated_extracted.txt,216180,178369,216180,54,65,469,177819
FIT,2018,FIT_financial_statements_2018_separate,separate,data/data/ViFinQA/financial_statements/FIT/2018/FIT_financial_statements_2018_separate/FIT_financial_statements_2018_separate_extracted.txt,151649,125218,151649,39,47,311,124657
FIT,2019,FIT_financial_statements_2019_consolidated,consolidated,data/data/ViFinQA/financial_statements/FIT/2019/FIT_financial_statements_2019_consolidated/FIT_financial_statements_2019_consolidated_extracted.txt,208094,175876,208094,55,60,314,174911
FIT,2019,FIT_financial_statements_2019_separate,separate,data/data/ViFinQA/financial_statements/FIT/2019/FIT_financial_statements_2019_separate/FIT_financial_statements_2019_separate_extracted.txt,150202,126677,150202,38,44,1159,124078
FIT,2020,FIT_financial_statements_2020_consolidated,consolidated,data/data/ViFinQA/financial_statements/FIT/2020/FIT_financial_statements_2020_consolidated/FIT_financial_statements_2020_consolidated_extracted.txt,206990,175315,206990,57,64,1668,173454
FIT,2020,FIT_financial_statements_2020_separate,separate,data/data/ViFinQA/financial_statements/FIT/2020/FIT_financial_statements_2020_separate/FIT_financial_statements_2020_separate_extracted.txt,153022,126430,153022,42,47,371,124664
FIT,2021,FIT_financial_statements_2021_consolidated,consolidated,data/data/ViFinQA/financial_statements/FIT/2021/FIT_financial_statements_2021_consolidated/FIT_financial_statements_2021_consolidated_extracted.txt,213312,180591,213312,60,65,307,179173
FIT,2021,FIT_financial_statements_2021_separate,separate,data/data/ViFinQA/financial_statements/FIT/2021/FIT_financial_statements_2021_separate/FIT_financial_statements_2021_separate_extracted.txt,155050,126243,155050,43,51,513,124828
FIT,2022,FIT_financial_statements_2022_consolidated,consolidated,data/data/ViFinQA/financial_statements/FIT/2022/FIT_financial_statements_2022_consolidated/FIT_financial_statements_2022_consolidated_extracted.txt,242813,204587,242813,63,100,2724,200645
FIT,2022,FIT_financial_statements_2022_separate,separate,data/data/ViFinQA/financial_statements/FIT/2022/FIT_financial_statements_2022_separate/FIT_financial_statements_2022_separate_extracted.txt,145349,121646,145349,40,55,185,119588
FIT,2023,FIT_financial_statements_2023_consolidated,consolidated,data/data/ViFinQA/financial_statements/FIT/2023/FIT_financial_statements_2023_consolidated/FIT_financial_statements_2023_consolidated_extracted.txt,246007,203241,246007,60,92,2788,201032
FIT,2023,FIT_financial_statements_2023_separate,separate,data/data/ViFinQA/financial_statements/FIT/2023/FIT_financial_statements_2023_separate/FIT_financial_statements_2023_separate_extracted.txt,146951,119609,146951,36,52,2625,115348
FIT,2024,FIT_financial_statements_2024_consolidated,consolidated,data/data/ViFinQA/financial_statements/FIT/2024/FIT_financial_statements_2024_consolidated/FIT_financial_statements_2024_consolidated_extracted.txt,238212,194455,238212,56,87,2853,191905
FIT,2024,FIT_financial_statements_2024_separate,separate,data/data/ViFinQA/financial_statements/FIT/2024/FIT_financial_statements_2024_separate/FIT_financial_statements_2024_separate_extracted.txt,146495,118147,146495,37,52,2774,115551
FIT,2025,FIT_financial_statements_2025_consolidated,consolidated,data/data/ViFinQA/financial_statements/FIT/2025/FIT_financial_statements_2025_consolidated/FIT_financial_statements_2025_consolidated_extracted.txt,227258,191112,227258,56,92,1665,188772
FIT,2025,FIT_financial_statements_2025_separate,separate,data/data/ViFinQA/financial_statements/FIT/2025/FIT_financial_statements_2025_separate/FIT_financial_statements_2025_separate_extracted.txt,124318,104492,124318,34,50,2424,101468
FOX,2015,FOX_financial_statements_2015_consolidated,consolidated,data/data/ViFinQA/financial_statements/FOX/2015/FOX_financial_statements_2015_consolidated/FOX_financial_statements_2015_consolidated_extracted.txt,129188,108771,129188,34,50,5262,106539
